pathway,pval,padj,log2err,ES,NES,size,leadingEdge,term,comparison_family,group1,group2,tissue,day,celltype,gs_id,parentTerm,Mtb
GO:0007264,0.01180352743698331,0.4298451241634756,0.3807304007227924,-0.8217054263565892,-1.6883725418399154,3,"Cdc42ep3,Bcar3,Picalm",small GTPase-mediated signal transduction,mtb,pos,neg,lung,15,AM,GO:0007264,cytoplasmic pattern recognition receptor signaling pathway,NA
GO:0045445,0.01250297721067676,0.44602457478087737,0.3807304007227924,0.8257632815921304,1.5538560897670564,4,"Cxcl9,Cxcl10,Ccl9",myoblast differentiation,mtb,pos,neg,lung,15,AM,GO:0045445,striated muscle cell differentiation,NA
GO:0045661,0.01250297721067676,0.44602457478087737,0.3807304007227924,0.8257632815921304,1.5538560897670564,4,"Cxcl9,Cxcl10,Ccl9",regulation of myoblast differentiation,mtb,pos,neg,lung,15,AM,GO:0045661,striated muscle cell differentiation,NA
GO:0002253,0.01265126493944055,0.4467557800836788,0.3807304007227924,0.6537113313534334,1.6498838939565847,13,"Rsad2,Gbp5,Cfb,Gbp2,Irf7,C3,Ifi204",activation of immune response,mtb,pos,neg,lung,15,AM,GO:0002253,immune response,NA
GO:1901701,0.01316355476277721,0.4568220688027776,0.3807304007227924,0.5838402303447499,1.6426154384789364,23,"Cxcl9,Cxcl10,Ly6i,Ass1,Gbp5,Cxcl16,Gbp2",cellular response to oxygen-containing compound,mtb,pos,neg,lung,15,AM,GO:1901701,cellular response to lipid,NA
GO:0070887,0.01328998565376963,0.4568220688027776,0.3807304007227924,0.5342770822981575,1.595885985280725,34,"Cxcl9,Cxcl10,Ly6i,Ass1,Gbp5,Cxcl16,Slc7a11,Gbp2,Pla2g7,Ccl9,Crip1",cellular response to chemical stimulus,mtb,pos,neg,lung,15,AM,GO:0070887,cellular response to lipid,NA
GO:0062208,0.01332833267101925,0.4568220688027776,0.3807304007227924,0.7869948159800788,1.5745953412202836,5,"Rsad2,Gbp5,Gbp2",positive regulation of pattern recognition receptor signaling pathway,mtb,pos,neg,lung,15,AM,GO:0062208,defense response to symbiont,NA
GO:0000086,0.01427422058037943,0.45881655710742686,0.3807304007227924,-0.9384615384615383,-1.6590913186906873,2,"Pbx1,Cdk6",G2/M transition of mitotic cell cycle,mtb,pos,neg,lung,15,AM,GO:0000086,G2/M transition of mitotic cell cycle,NA
GO:0010389,0.01427422058037943,0.45881655710742686,0.3807304007227924,-0.9384615384615383,-1.6590913186906873,2,"Pbx1,Cdk6",regulation of G2/M transition of mitotic cell cycle,mtb,pos,neg,lung,15,AM,GO:0010389,G2/M transition of mitotic cell cycle,NA
GO:0030224,0.01427422058037943,0.45881655710742686,0.3807304007227924,-0.9384615384615383,-1.6590913186906873,2,"Foxp1,Cdk6",monocyte differentiation,mtb,pos,neg,lung,15,AM,GO:0030224,monocyte differentiation,NA
GO:0044839,0.01427422058037943,0.45881655710742686,0.3807304007227924,-0.9384615384615383,-1.6590913186906873,2,"Pbx1,Cdk6",cell cycle G2/M phase transition,mtb,pos,neg,lung,15,AM,GO:0044839,G2/M transition of mitotic cell cycle,NA
GO:0045655,0.01427422058037943,0.45881655710742686,0.3807304007227924,-0.9384615384615383,-1.6590913186906873,2,"Foxp1,Cdk6",regulation of monocyte differentiation,mtb,pos,neg,lung,15,AM,GO:0045655,monocyte differentiation,NA
GO:1902749,0.01427422058037943,0.45881655710742686,0.3807304007227924,-0.9384615384615383,-1.6590913186906873,2,"Pbx1,Cdk6",regulation of cell cycle G2/M phase transition,mtb,pos,neg,lung,15,AM,GO:1902749,G2/M transition of mitotic cell cycle,NA
GO:0098660,0.01444420684961448,0.45881655710742686,0.3807304007227924,0.731178622828875,1.5939847082000616,7,"Cxcl9,Cxcl10",inorganic ion transmembrane transport,mtb,pos,neg,lung,15,AM,GO:0098660,establishment of localization in cell,NA
GO:0098662,0.01444420684961448,0.45881655710742686,0.3807304007227924,0.731178622828875,1.5939847082000616,7,"Cxcl9,Cxcl10",inorganic cation transmembrane transport,mtb,pos,neg,lung,15,AM,GO:0098662,establishment of localization in cell,NA
GO:0060143,0.01469892860298392,0.45881655710742686,0.3807304007227924,1,1.337240075614367,1,Cxcl9,positive regulation of syncytium formation by plasma membrane fusion,mtb,pos,neg,lung,15,AM,GO:0060143,myoblast fusion,NA
GO:1901741,0.01469892860298392,0.45881655710742686,0.3807304007227924,1,1.337240075614367,1,Cxcl9,positive regulation of myoblast fusion,mtb,pos,neg,lung,15,AM,GO:1901741,myoblast fusion,NA
GO:0006935,0.01526778470112504,0.4682120641678349,0.3807304007227924,0.6582778834448961,1.640956591547834,12,"Cxcl9,Cxcl10,Cxcl16,Pla2g7,Ccl9",chemotaxis,mtb,pos,neg,lung,15,AM,GO:0006935,cell chemotaxis,NA
GO:0042330,0.01526778470112504,0.4682120641678349,0.3807304007227924,0.6582778834448961,1.640956591547834,12,"Cxcl9,Cxcl10,Cxcl16,Pla2g7,Ccl9",taxis,mtb,pos,neg,lung,15,AM,GO:0042330,cell chemotaxis,NA
GO:0016485,0.01549507687692251,0.47105033705844435,0.3807304007227924,0.8158636549574276,1.5352277546549715,4,"Mmp14,Anpep",protein processing,mtb,pos,neg,lung,15,AM,GO:0016485,negative regulation of transcription by RNA polymerase II,NA
GO:0030001,0.01594176423626813,0.48045179112063285,0.35248785758361917,0.69846983373588,1.571479646186284,8,"Cxcl9,Cxcl10",metal ion transport,mtb,pos,neg,lung,15,AM,GO:0030001,establishment of localization in cell,NA
GO:0002685,0.01709515223197438,0.48988325150862344,0.35248785758361917,0.7588800141263758,1.59168188726161,6,"Cxcl10,Mmp14,Pla2g7",regulation of leukocyte migration,mtb,pos,neg,lung,15,AM,GO:0002685,immune response,NA
GO:0002687,0.01709515223197438,0.48988325150862344,0.35248785758361917,0.7588800141263758,1.59168188726161,6,"Cxcl10,Mmp14,Pla2g7",positive regulation of leukocyte migration,mtb,pos,neg,lung,15,AM,GO:0002687,immune response,NA
GO:0010959,0.01673994356644895,0.48988325150862344,0.35248785758361917,0.7259309250326853,1.582544617120786,7,"Cxcl9,Cxcl10",regulation of metal ion transport,mtb,pos,neg,lung,15,AM,GO:0010959,establishment of localization in cell,NA
GO:0045089,0.0176396847604401,0.48988325150862344,0.35248785758361917,0.6942248890673054,1.5619289915643488,8,"Rsad2,Gbp5,Gbp2,Irf7,Ifi204,H2-T23",positive regulation of innate immune response,mtb,pos,neg,lung,15,AM,GO:0045089,defense response to symbiont,NA
GO:0019835,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",cytolysis,mtb,pos,neg,lung,15,AM,GO:0019835,cytolysis in another organism,NA
GO:0051715,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",cytolysis in another organism,mtb,pos,neg,lung,15,AM,GO:0051715,cytolysis in another organism,NA
GO:0070269,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",pyroptotic inflammatory response,mtb,pos,neg,lung,15,AM,GO:0070269,defense response,NA
GO:0140639,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",positive regulation of pyroptotic inflammatory response,mtb,pos,neg,lung,15,AM,GO:0140639,NA,NA
GO:0140970,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",AIM2 inflammasome complex assembly,mtb,pos,neg,lung,15,AM,GO:0140970,NA,NA
GO:0140971,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",regulation of AIM2 inflammasome complex assembly,mtb,pos,neg,lung,15,AM,GO:0140971,NA,NA
GO:0140973,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",positive regulation of AIM2 inflammasome complex assembly,mtb,pos,neg,lung,15,AM,GO:0140973,NA,NA
GO:0141084,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",inflammasome-mediated signaling pathway,mtb,pos,neg,lung,15,AM,GO:0141084,NA,NA
GO:0141085,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",regulation of inflammasome-mediated signaling pathway,mtb,pos,neg,lung,15,AM,GO:0141085,NA,NA
GO:0141087,0.01821648246456551,0.48988325150862344,0.35248785758361917,0.9,1.39964057069012,2,"Gbp5,Gbp2",positive regulation of inflammasome-mediated signaling pathway,mtb,pos,neg,lung,15,AM,GO:0141087,NA,NA
GO:0071345,0.01967890502031842,0.5251713889391849,0.35248785758361917,0.5650127372588943,1.6045802534059026,24,"Cxcl9,Cxcl10,Ass1,Gbp5,Gbp2,Irf7,Ccl9,Ifi204,Ctsk,Stat1,Samhd1,Tcirg1,Nrp2,Il1rn,Arid5b,Tank",cellular response to cytokine stimulus,mtb,pos,neg,lung,15,AM,GO:0071345,cellular response to lipid,NA
GO:0031349,0.02029333264803601,0.5374658404358629,0.35248785758361917,0.6555318952324622,1.5905854410083162,11,"Rsad2,Gbp5,Gbp2,Irf7,C3,Ifi204",positive regulation of defense response,mtb,pos,neg,lung,15,AM,GO:0031349,defense response,NA
GO:0045663,0.02054195408318444,0.5399599359008481,0.35248785758361917,0.8960242571780591,1.3934576696320995,2,Cxcl9,positive regulation of myoblast differentiation,mtb,pos,neg,lung,15,AM,GO:0045663,striated muscle cell differentiation,NA
GO:0032101,0.02120066361514543,0.5531158208846897,0.35248785758361917,0.5916137762205045,1.6118342593640762,19,"Cxcl10,Rsad2,Gbp5,Gbp2,Irf7,Pla2g7,C3,Ifi204,Stat1,H2-T23,Samhd1",regulation of response to external stimulus,mtb,pos,neg,lung,15,AM,GO:0032101,response to external stimulus,NA
GO:0050918,0.02157549822085591,0.5587254946674983,0.35248785758361917,0.8955531890698232,1.392725085147827,2,Cxcl10,positive chemotaxis,mtb,pos,neg,lung,15,AM,GO:0050918,cell chemotaxis,NA
GO:0051642,0.02235319511225659,0.5644617422601481,0.35248785758361917,-0.9153846153846156,-1.6182939911819,2,"Syne2,Ezr",centrosome localization,mtb,pos,neg,lung,15,AM,GO:0051642,microtubule organizing center localization,NA
GO:0061842,0.02235319511225659,0.5644617422601481,0.35248785758361917,-0.9153846153846156,-1.6182939911819,2,"Syne2,Ezr",microtubule organizing center localization,mtb,pos,neg,lung,15,AM,GO:0061842,microtubule organizing center localization,NA
GO:1902115,0.02235319511225659,0.5644617422601481,0.35248785758361917,-0.9153846153846156,-1.6182939911819,2,"Syne2,Ezr",regulation of organelle assembly,mtb,pos,neg,lung,15,AM,GO:1902115,plasma membrane bounded cell projection assembly,NA
GO:0060541,0.0224428438713274,0.5644617422601481,0.35248785758361917,0.7455941197936088,1.5638159308892032,6,"Mmp14,Ass1,Slc7a11",respiratory system development,mtb,pos,neg,lung,15,AM,GO:0060541,respiratory system development,NA
GO:0035088,0.02446526627338001,0.5858258280255927,0.35248785758361917,-0.9153846153846152,-1.6182939911818996,2,"Patj,Ezr",establishment or maintenance of apical/basal cell polarity,mtb,pos,neg,lung,15,AM,GO:0035088,establishment or maintenance of bipolar cell polarity,NA
GO:0061245,0.02446526627338001,0.5858258280255927,0.35248785758361917,-0.9153846153846152,-1.6182939911818996,2,"Patj,Ezr",establishment or maintenance of bipolar cell polarity,mtb,pos,neg,lung,15,AM,GO:0061245,establishment or maintenance of bipolar cell polarity,NA
GO:0034764,0.02363446897750651,0.5858258280255927,0.35248785758361917,0.7414267308972747,1.5550752112760953,6,"Cxcl9,Cxcl10",positive regulation of transmembrane transport,mtb,pos,neg,lung,15,AM,GO:0034764,establishment of localization in cell,NA
GO:0051235,0.02403167767164632,0.5858258280255927,0.35248785758361917,0.741111804000389,1.5544146807202055,6,"Cxcl9,Cxcl10",maintenance of location,mtb,pos,neg,lung,15,AM,GO:0051235,regulation of release of sequestered calcium ion into cytosol,NA
GO:0051651,0.02403167767164632,0.5858258280255927,0.35248785758361917,0.741111804000389,1.5544146807202055,6,"Cxcl9,Cxcl10",maintenance of location in cell,mtb,pos,neg,lung,15,AM,GO:0051651,regulation of release of sequestered calcium ion into cytosol,NA
GO:0006874,0.02442888651526689,0.5858258280255927,0.35248785758361917,0.7399142330166975,1.5519028843782685,6,"Cxcl9,Cxcl10",intracellular calcium ion homeostasis,mtb,pos,neg,lung,15,AM,GO:0006874,calcium ion homeostasis,NA
GO:0055074,0.02442888651526689,0.5858258280255927,0.35248785758361917,0.7399142330166975,1.5519028843782685,6,"Cxcl9,Cxcl10",calcium ion homeostasis,mtb,pos,neg,lung,15,AM,GO:0055074,calcium ion homeostasis,NA
GO:0006954,0.02468609366681969,0.5870924044843648,0.35248785758361917,0.5774234684400843,1.6182498904845029,22,"Cxcl9,Cxcl10,Ass1,Gbp5,Gbp2,Pla2g7,Ccl9,C3",inflammatory response,mtb,pos,neg,lung,15,AM,GO:0006954,defense response,NA
GO:0061061,0.02519865865736829,0.5952331801767539,0.35248785758361917,0.6298219788112863,1.6113434862299505,14,"Cxcl9,Cxcl10,Mmp14,Ass1,Ccl9,C3",muscle structure development,mtb,pos,neg,lung,15,AM,GO:0061061,striated muscle cell differentiation,NA
GO:0002244,0.02622532802740502,0.6073569480827028,0.35248785758361917,-0.9076923076923076,-1.604694882012304,2,"Cdk6,Runx1",hematopoietic progenitor cell differentiation,mtb,pos,neg,lung,15,AM,GO:0002244,monocyte differentiation,NA
GO:0035162,0.02622532802740502,0.6073569480827028,0.35248785758361917,-0.9076923076923076,-1.604694882012304,2,"Pbx1,Runx1",embryonic hemopoiesis,mtb,pos,neg,lung,15,AM,GO:0035162,monocyte differentiation,NA
GO:0002181,0.02769443280314112,0.6073569480827028,0.35248785758361917,-0.3728813559322034,-1.5274289418236555,14,"Rplp2,Rps21,Rpl37a,Rpl36,Rpl39,Rpl31,Rps26,Rpl37,Rps2,Rpl35,Rps28,Rps29,Rpl38,Rpl41",cytoplasmic translation,mtb,pos,neg,lung,15,AM,GO:0002181,negative regulation of transcription by RNA polymerase II,NA
GO:0010819,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,regulation of T cell chemotaxis,mtb,pos,neg,lung,15,AM,GO:0010819,immune response,NA
GO:0097396,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,response to interleukin-17,mtb,pos,neg,lung,15,AM,GO:0097396,cellular response to lipid,NA
GO:0097398,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,cellular response to interleukin-17,mtb,pos,neg,lung,15,AM,GO:0097398,cellular response to lipid,NA
GO:0140374,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,antiviral innate immune response,mtb,pos,neg,lung,15,AM,GO:0140374,defense response to symbiont,NA
GO:1901623,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,regulation of lymphocyte chemotaxis,mtb,pos,neg,lung,15,AM,GO:1901623,immune response,NA
GO:2000401,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,regulation of lymphocyte migration,mtb,pos,neg,lung,15,AM,GO:2000401,immune response,NA
GO:2000403,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,positive regulation of lymphocyte migration,mtb,pos,neg,lung,15,AM,GO:2000403,immune response,NA
GO:2000404,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,regulation of T cell migration,mtb,pos,neg,lung,15,AM,GO:2000404,immune response,NA
GO:2000406,0.02779665666282392,0.6073569480827028,0.35248785758361917,0.9923664122137404,1.3270321361058603,1,Cxcl10,positive regulation of T cell migration,mtb,pos,neg,lung,15,AM,GO:2000406,immune response,NA
GO:0007043,0.02927762607518749,0.6129016811907514,0.35248785758361917,-0.9923664122137404,-1.3164899147431894,1,Patj,cell-cell junction assembly,mtb,pos,neg,lung,15,AM,GO:0007043,cell-cell junction organization,NA
GO:0035089,0.02927762607518749,0.6129016811907514,0.35248785758361917,-0.9923664122137404,-1.3164899147431894,1,Patj,establishment of apical/basal cell polarity,mtb,pos,neg,lung,15,AM,GO:0035089,establishment or maintenance of bipolar cell polarity,NA
GO:0045216,0.02927762607518749,0.6129016811907514,0.35248785758361917,-0.9923664122137404,-1.3164899147431894,1,Patj,cell-cell junction organization,mtb,pos,neg,lung,15,AM,GO:0045216,cell-cell junction organization,NA
GO:0061162,0.02927762607518749,0.6129016811907514,0.35248785758361917,-0.9923664122137404,-1.3164899147431894,1,Patj,establishment of monopolar cell polarity,mtb,pos,neg,lung,15,AM,GO:0061162,establishment or maintenance of bipolar cell polarity,NA
GO:0061339,0.02927762607518749,0.6129016811907514,0.35248785758361917,-0.9923664122137404,-1.3164899147431894,1,Patj,establishment or maintenance of monopolar cell polarity,mtb,pos,neg,lung,15,AM,GO:0061339,establishment or maintenance of bipolar cell polarity,NA
GO:0120192,0.02927762607518749,0.6129016811907514,0.35248785758361917,-0.9923664122137404,-1.3164899147431894,1,Patj,tight junction assembly,mtb,pos,neg,lung,15,AM,GO:0120192,cell-cell junction organization,NA
GO:0120193,0.02927762607518749,0.6129016811907514,0.35248785758361917,-0.9923664122137404,-1.3164899147431894,1,Patj,tight junction organization,mtb,pos,neg,lung,15,AM,GO:0120193,cell-cell junction organization,NA
GO:0030031,0.03518733080052812,0.625340620195162,0.3217759180753611,-0.7012023047894645,-1.637124475242038,4,"Syne2,Cdc42ep3,Ezr",cell projection assembly,mtb,pos,neg,lung,15,AM,GO:0030031,plasma membrane bounded cell projection assembly,NA
GO:0120031,0.03518733080052812,0.625340620195162,0.3217759180753611,-0.7012023047894645,-1.637124475242038,4,"Syne2,Cdc42ep3,Ezr",plasma membrane bounded cell projection assembly,mtb,pos,neg,lung,15,AM,GO:0120031,plasma membrane bounded cell projection assembly,NA
GO:0032535,0.03967335154408426,0.625340620195162,0.3217759180753611,-0.5776576000292925,-1.609754828237447,6,"Cdc42ep3,Ezr,Svil,Picalm,Hsp90ab1",regulation of cellular component size,mtb,pos,neg,lung,15,AM,GO:0032535,plasma membrane bounded cell projection assembly,NA
GO:0000122,0.03804050497697946,0.625340620195162,0.3217759180753611,-0.44164052249934393,-1.5813163038209537,10,"Foxp1,Cdk6,Ezr,Runx1,Zfp608,Atxn1,Lrrfip1",negative regulation of transcription by RNA polymerase II,mtb,pos,neg,lung,15,AM,GO:0000122,negative regulation of transcription by RNA polymerase II,NA
GO:0080134,0.03220541101377057,0.625340620195162,0.3217759180753611,0.5778031682237812,1.5742076657881532,19,"Mmp14,Rsad2,Gbp5,Slc7a11,Gbp2,Irf7,C3,Ifi204,Stat1,H2-T23,Samhd1",regulation of response to stress,mtb,pos,neg,lung,15,AM,GO:0080134,defense response,NA
GO:0098655,0.0320563353966183,0.625340620195162,0.3217759180753611,0.6775822785006346,1.5635914373891302,9,"Cxcl9,Cxcl10",monoatomic cation transmembrane transport,mtb,pos,neg,lung,15,AM,GO:0098655,establishment of localization in cell,NA
GO:0019730,0.0320563353966183,0.625340620195162,0.3217759180753611,0.6763839907992966,1.5608262641418504,9,"Cxcl9,Cxcl10,Ccl9,Wfdc17,B2m,H2-T23",antimicrobial humoral response,mtb,pos,neg,lung,15,AM,GO:0019730,immune response,NA
GO:0048646,0.03171230531334944,0.625340620195162,0.3217759180753611,0.5846333925258294,1.5608019089633691,17,"Cxcl9,Cxcl10,Mmp14,Anpep",anatomical structure formation involved in morphogenesis,mtb,pos,neg,lung,15,AM,GO:0048646,syncytium formation,NA
GO:0033993,0.03335964225096954,0.625340620195162,0.3217759180753611,0.5637243499566325,1.5589349233985477,21,"Cxcl9,Cxcl10,Ass1,Gbp5,Cxcl16,Gbp2",response to lipid,mtb,pos,neg,lung,15,AM,GO:0033993,cellular response to lipid,NA
GO:0031347,0.04588755946846173,0.625340620195162,0.3217759180753611,0.6037726222113122,1.544698525447427,14,"Rsad2,Gbp5,Gbp2,Irf7,C3,Ifi204,Stat1,H2-T23,Samhd1",regulation of defense response,mtb,pos,neg,lung,15,AM,GO:0031347,defense response,NA
GO:0034220,0.03532277710109622,0.625340620195162,0.26635065708852557,0.6475764947143005,1.538270715334515,10,"Cxcl9,Cxcl10",monoatomic ion transmembrane transport,mtb,pos,neg,lung,15,AM,GO:0034220,establishment of localization in cell,NA
GO:0045786,0.04634215646698848,0.625340620195162,0.3217759180753611,-0.8692307692307693,-1.536699336164325,2,"Cdk6,Zfp36l2",negative regulation of cell cycle,mtb,pos,neg,lung,15,AM,GO:0045786,G2/M transition of mitotic cell cycle,NA
GO:0060216,0.04634215646698848,0.625340620195162,0.3217759180753611,-0.8692307692307693,-1.536699336164325,2,"Runx1,Zfp36l2",definitive hemopoiesis,mtb,pos,neg,lung,15,AM,GO:0060216,monocyte differentiation,NA
GO:2000736,0.04634215646698848,0.625340620195162,0.3217759180753611,-0.8692307692307693,-1.536699336164325,2,"Cdk6,Zfp36l2",regulation of stem cell differentiation,mtb,pos,neg,lung,15,AM,GO:2000736,monocyte differentiation,NA
GO:0045088,0.03654080389768575,0.625340620195162,0.2616635217115731,0.6443140183074414,1.530520940663717,10,"Rsad2,Gbp5,Gbp2,Irf7,Ifi204,H2-T23,Samhd1",regulation of innate immune response,mtb,pos,neg,lung,15,AM,GO:0045088,defense response to symbiont,NA
GO:1902106,0.06478755427128323,0.625340620195162,0.2878051305355643,-0.6543440579807973,-1.527722691771811,4,"Cdk6,Runx1,Zfp608",negative regulation of leukocyte differentiation,mtb,pos,neg,lung,15,AM,GO:1902106,monocyte differentiation,NA
GO:1903707,0.06478755427128323,0.625340620195162,0.2878051305355643,-0.6543440579807973,-1.527722691771811,4,"Cdk6,Runx1,Zfp608",negative regulation of hemopoiesis,mtb,pos,neg,lung,15,AM,GO:1903707,monocyte differentiation,NA
GO:0030335,0.0340522133938706,0.625340620195162,0.2616635217115731,0.602869183792893,1.5215648081903514,13,"Cxcl10,Mmp14,Cxcl16,Pla2g7,Ccl9",positive regulation of cell migration,mtb,pos,neg,lung,15,AM,GO:0030335,cell chemotaxis,NA
